IPO_Name,Issue_Size(crores),QIB,HNI,RII,Total,Offer Price,List Price,Listing Gain,CMP(BSE),CMP(NSE),Current Gains,Listing_Year,Listing_Month
CMS Info Systems Limited,-0.11798261998297485,-0.718124128594941,-0.5350501413355119,-0.41675268172225666,-0.6617792106623922,-0.44981697906496015,-0.5089686345428159,-0.5288866835672967,-0.19438145030048903,-0.20058869169917587,0.07401021896801227,2021,12
Supriya Lifescience Limited,-0.26949298480080425,-0.24572263211600948,0.6356939923557153,1.2117407071778288,0.6339852873758632,-0.27135134805429484,-0.012927058466085656,1.16252945922849,-0.012940809802342747,-0.01972238380407657,0.21712595411489358,2021,12
HP Adhesives Limited,-0.48692550935087126,-0.7206562639194511,-0.4061561730584343,1.974586756229985,-0.30766070710133364,-0.27135134805429484,-0.2675537270575307,-0.050462024826542155,-0.5185658793657215,-0.5250137504568582,-0.6426482844635416,2021,12
Data Patterns (India) Limited,-0.3118325562491467,2.271061621989334,1.3171686398695421,0.21789411057281935,1.530178933158216,0.685593673399445,1.041611691643767,0.9299009554371139,1.5318706288915,1.5273489808898473,0.95595949061286,2021,12
MedPlus Health Services Limited,-0.004993765420078587,1.0214528393435567,0.0795960246156688,-0.32332444979315783,0.281543304873221,1.334839331041693,1.4043345874674293,0.29722666884547405,0.11519336514799042,0.11001783339510879,-0.31414078852097416,2021,12
C.E. Info Systems Limited (MapmyIndia),-0.14085689731134668,2.358103773769371,2.566318996446769,-0.02217713910907224,2.183835865823,2.0640868232749288,2.7639449122104285,1.0979452654535258,0.9320901174637775,0.9260895952481855,-0.03593937976649564,2021,12
Shriram Properties Limited,-0.30737057600526163,-0.7201814885461055,-0.510355844968613,-0.09716161004245898,-0.6124149794979101,-0.7513623556002222,-0.808034863218617,-1.2029450166555158,-0.48189699079789367,-0.48825264232894594,-0.41225933222224026,2021,12
Rategain Travel Technologies Limited,-0.028689986477587085,-0.616205681783406,-0.23761943227544483,-0.23745513630492457,-0.3737901488499795,0.19327469130105795,-0.1575357891189629,-1.009192435330623,-0.15750562669559662,-0.16382758357126373,-0.2698377720235249,2021,12
Anand Rathi Wealth Limited,-0.2848788623480549,-0.709894688790283,-0.3594055467021094,-0.24713055190923255,-0.5159218785801677,0.5778988960654229,0.4123715422331156,-0.268668815444868,1.7080965064556208,1.7019642444974301,1.211068784063849,2021,12
Tega Industries Limited,-0.3000867152166445,2.6602191696749924,4.335954774668158,0.40837885528263257,3.382175862355504,0.2794305131682757,0.7749743311376311,1.5111586994117923,0.9345733379085513,0.9304777455427333,0.8263030364054185,2021,12
Star Health and Allied Insurance Company Limited,1.8896963752545644,-0.7331586820842202,-0.5442830236566669,-0.4485001391738922,-0.6833877043042034,1.6548466694056443,1.0050991882231068,-0.743644803644241,-0.19549889950063726,-0.2015822351620924,-0.5204349283114351,2021,12
Go Fashion (India) Limited,-0.15070507102450556,0.8446781420011894,1.3747642391110335,1.020953605730381,1.825246639439498,1.0086780054015116,2.127378240731816,2.278958168124838,0.023479756721007775,0.016417759659512712,-0.3156918838773761,2021,11
Tarsons Products,-0.14697034053174607,1.0826988625051468,0.8068686995161778,-0.1624706653715378,0.745380797701751,0.9225221835342938,0.6476609968419086,-0.385296582844318,-0.2484328819817342,-0.2543642316295338,-0.4904697097156047,2021,11
Latent View Analytics,-0.30737057600526163,1.5528847405751318,5.687692712591552,3.1295894939942492,5.3837557259870525,-0.5082798581891436,0.23929747174242125,4.7344115935885265,-0.22761521725304634,-0.2358594846327132,0.07077073587657114,2021,11
Sapphire Foods India,0.25066103641440635,-0.6307654598993396,-0.520321495727955,-0.2187090185715779,-0.5747863957423426,2.5164048880778216,2.115367548817125,-0.21725227282790618,-0.2907304035577163,-0.29783175813213264,-0.6024247027448142,2021,11
One97 Communications,6.39696306718369,-0.7053051935146082,-0.5439166394375735,-0.4315681618663533,-0.6628968913680031,5.501088717049293,3.6623446674293008,-0.8496130439157842,0.35672794040966505,0.34379033069051407,-0.5094823902403722,2021,11
PB Fintech,1.6280682772871367,-0.35555400181663877,-0.48837279182300564,-0.38167930015664026,-0.38906511849332875,1.9010061604548378,1.728623269164081,-0.021305082976679667,0.958743350237684,0.9539916074984249,0.013038519354102418,2021,11
S.J.S Enterprises Limited,-0.23161539359634692,-0.7269866022307266,-0.5286750559232858,-0.4400341505201228,-0.6684852948960577,0.5532829469605035,0.26331885557180285,-0.576854555642877,0.423526570374083,0.41963081502647687,0.13517474495641266,2021,11
Sigachi Industries Limited,-0.48712626058425484,0.6196346150353467,0.717837334276468,1.9519100009073884,1.2002768448853938,-0.6128976418850508,0.3473936989746385,7.359163391083675,-0.5304605052961885,-0.5370273468292907,-0.6325827477151352,2021,11
Fino Payments Bank Limited,-0.07999518376402459,-0.7233466577017433,-0.5441364699690296,-0.3027641916340034,-0.6602889697215777,0.6609777242945257,0.2825359626353081,-0.7229527803959515,-0.3483825048838836,-0.35487771196125756,-0.5392547824617122,2021,11
FSN E Commerce Ventures Limited (Nykaa),1.4917089489510902,0.6935413148194878,0.27517192076775526,-0.11167473344892095,0.8252949681529316,2.3471702379815014,3.772843033044456,1.8760907457907166,-0.38869345010404666,-0.39509138362280466,-0.637827625101278,2021,11
Aditya Birla Sun Life AMC Limited,0.5139140830445055,-0.58550354097372,-0.5135067492528167,-0.3837957973200826,-0.6004930519713937,1.0763718654400398,0.6764866574371665,-0.5652544820036843,0.1451989455223417,0.13920317261828227,-0.24812552225588966,2021,10
Paras Defence and Space Technologies Limited,-0.4699487729730335,1.935395433033952,6.252217517370748,2.9291269769424937,4.969655024558208,-0.5759737182276718,0.10717986068082239,4.809341798987636,-0.016913962513981043,-0.023241183568572663,0.7295427616860639,2021,10
Sansera Engineering Limited,-0.0488484405165993,-0.7448698079600798,-0.5451623457824913,-0.4554543441394886,-0.6882309873618506,1.174835661859717,0.9151391057820729,-0.2815229510991084,0.5009202742362029,0.4924078736851138,-0.04511791519224549,2021,9
Vijaya Diagnostic Centre Limited,0.18286393591754813,-0.5426154989148287,-0.5360027403051549,-0.4488024959115268,-0.613532660203521,0.5194360169412394,0.26884377385256053,-0.49847567970238643,0.31703780030069556,0.31141737285715004,0.059201153407138524,2021,9
Acutaas Chemicals Limited,-0.3188702126949349,0.6216919749865112,0.5887235354679343,-0.07781077883384308,0.5041480454073951,0.762518514352318,1.132892950195417,0.9355442345048293,0.519999684653549,0.5084701596689314,0.1149279756349056,2021,9
Aptus Value Housing Finance India Limited,0.5183798510475109,-0.23654364156466007,-0.2971935063000407,-0.4409412207330266,-0.37770203131961777,-0.02826885064321621,-0.24125031176435788,-0.7699801059602458,-0.2779832052745436,-0.2842119331613183,-0.3396023543142035,2021,8
Chemplast Sanmar Limited,0.9236511381396023,-0.7067295196346451,-0.5381277687758969,-0.412519687395372,-0.6576810480751522,0.5502059533223886,0.22728677982773043,-0.6580550711172253,-0.21797204452584107,-0.22389556543342645,-0.41573020696307006,2021,8
Nuvoco Vistas Corporation Limited,1.359243436990862,-0.6825159755940166,-0.5408390119971885,-0.4596873384663733,-0.6662499334848359,0.6394387688277212,0.09757130714906975,-1.109830912038213,-0.18353805435830964,-0.18908014658705924,-0.40242518712322256,2021,8
CarTrade Tech Limited,0.6011272367927685,-0.18843307039896645,-0.24524022403258872,-0.39861127746417924,-0.3201414749806556,3.8641281015721565,2.8095855414862534,-0.6000547029212622,1.3318058350575492,1.3245005238777197,-0.16362900495413352,2021,8
Devyani International Limited,0.1615540031059204,0.7582690240522793,1.0155611507118099,0.7131544468183337,1.4759714189360864,-0.83751817746744,-0.6951343592205234,1.2114378778153563,-0.42871468627231935,-0.43528021669777894,-0.045156480467143614,2021,8
Windlas Biotech Limited,-0.3825424435096277,-0.3633086662479512,-0.430410808362421,0.25206042192553185,-0.27953240934345897,0.3009694686350801,0.0207028788950486,-0.7085310672229012,0.21241144556088862,0.20635015165372542,0.07154204137453331,2021,8
Exxaro Tiles Limited,-0.4737403198525997,-0.46981660833516087,-0.5063988954024037,0.7306911376011419,-0.27562052687382077,-0.7452083683239924,-0.7311664349645958,-0.4084967301227032,-0.550144166021763,-0.5567574640970416,-0.682177691234103,2021,8
Krsnaa Diagnostics Limited,-0.07505215811184292,0.03914259189138645,0.306534409922155,0.7893483447022589,0.5015401237609697,1.82100432586385,1.428355971296811,-0.33199894720478434,0.1353488377580719,0.1253763594260271,-0.36945187708533966,2021,8
Rolex Rings Limited,-0.257713053936218,1.5228156335965737,2.0930971390656623,0.2587122701534935,1.7317340204033844,1.6548466694056443,1.9664349690749592,0.6505586415852056,0.5853083823511024,0.5837310769848595,-0.11623228210435795,2021,8
Alivus Life Sciences Limited,0.038679097238660726,-0.16437778481611975,0.3522591604650183,-0.03941147315424577,0.12469544585248905,1.1009878145449592,0.7704102682100487,-0.42981578437851664,0.21953001083590715,0.2129737747398357,-0.2051252407444985,2021,8
Tatva Chintan Pharma Chem Limited,-0.34524816720971896,2.181962110258131,3.207711210391772,0.5870716872246954,2.6616443674716668,2.2179365051806745,4.038999965874004,2.413142803734958,0.3011038024467297,0.2969281973562838,-0.33840683079236217,2021,7
Eternal Limited,3.0163880521858712,0.07016124961663624,-0.30415480646281634,-0.25650361077590594,0.014417616232211973,-0.8805960884010489,-0.7575899571769156,1.0437070833027065,-0.30368453687795344,-0.3109134137272005,0.8433488879103826,2021,7
G R Infraprojects Limited,-0.17012869979415127,0.4438094684396707,0.6636124698506366,-0.2492470490726749,0.40281166143200536,1.4609960702044047,3.0497993797800698,2.6674038772859094,0.4717010470026965,0.4640918849919922,-0.13497500570483878,2021,7
Clean Science and Technology Limited,0.05118627785437253,0.3632559134286903,0.26242174994330303,-0.30911368312433046,0.16940267407692566,1.6548466694056443,3.2525398593000507,2.5156623734651196,0.4158699740026968,0.4083706557800894,-0.20396828249755522,2021,7
India Pesticides Limited,-0.23161539359634692,-0.06973922706255148,-0.1655150179578528,-0.1400962667865756,-0.15714637207906365,-0.2036574880157666,-0.16906605335706612,0.11256603712967825,-0.374704641598487,-0.38125629090169183,-0.4210136496241109,2021,7
Dodla Dairy Limited,-0.3376044693046595,0.593838486416899,-0.008849125873491279,-0.13918919657367174,0.151519782787151,0.20250567221540272,0.23449319497654492,0.16711773478425965,0.5185925264015103,0.5140174440035485,0.4630567121401328,2021,6
Krishna Institute of Medical Sciences Limited,0.27736095045442827,-0.6662153544424823,-0.5318259602074895,-0.3940759263996599,-0.6261997082004448,1.4240721465470256,1.3896815433315064,0.13357157588172966,0.04752560802790166,0.04001441690378064,-0.3662123939938985,2021,6
Sona BLW Precision Forgings Limited,1.5675701886153774,-0.6947018768432218,-0.5428174867802932,-0.4342893725050649,-0.6556319667815322,-0.2190424562063412,-0.30742922421430424,-0.44235640452899516,-0.18593850078825772,-0.19210217462009704,-0.11387980033557331,2021,6
Shyam Metalics and Energy Limited,-0.19049926834390848,1.714783142886002,1.9455908524586372,-0.13163027813280614,1.5633367940913399,-0.17288755163461741,-0.15225108467649898,0.05958191699390657,0.22528280486629995,0.22013556720169244,0.48314922036204744,2021,6
Powergrid Infrastructure Investment Trust,2.39519176867365,-0.6761856372827411,-0.5085239238731457,-0.48175938031370086,-0.6081305367930683,-0.8067482410862907,-0.7840134793892353,-0.43984828049889946,-0.4811106376570486,-0.48772275248205715,-0.3554912475722243,2021,5
Macrotech Developers Limited (Lodha Group),0.4123036568794281,-0.7011904736122792,-0.5351234181793306,-0.4696651108083159,-0.6727697376008996,0.38097130322606804,0.0207028788950486,-0.868423974141502,0.45527040505977595,0.44960270949112596,0.26267154376956,2021,4
Barbeque Nation Hospitality Limited,-0.3630998759443797,-0.6685892313092106,-0.5229594621054279,-0.08476498379943939,-0.586708323268859,0.4240492141596769,0.14801621319077113,-0.6154169626055984,-0.3444507391796583,-0.35111052633103235,-0.5096752166148628,2021,4
Nazara Technologies Limited,-0.3139271870427532,0.8927887131668828,2.311315579957724,1.794684497337384,2.5703671098467757,2.2733223906667432,3.700778881556311,1.912145028723342,0.6153553497328667,0.6091492305778078,-0.2114499458277883,2021,3
Suryoday Small Finance Bank Limited,-0.3146279224800356,-0.7149589594393033,-0.5360760171489736,-0.38833114838460203,-0.6539554457231159,-0.17596454527273234,-0.3300093250139229,-0.6884660749821355,-0.45462295291279364,-0.4613276144839076,-0.5515571051542089,2021,3
Kalyan Jewellers India Limited,-0.08964260624379988,-0.7057799688879539,-0.5316794065198521,-0.39649478030073687,-0.6494847229006722,-0.8467491583817847,-0.8563178447156738,-1.0374088306691998,-0.1250995998912972,-0.12959173174493113,1.6036247172516973,2021,3
Craftsman Automation Limited,-0.2226384044808905,-0.6670066467313917,-0.5248646600447138,-0.3780510193050248,-0.6271311087884538,3.470272915893447,2.2090509457517133,-0.8599590555399289,5.109115227617953,5.101621588732116,1.064250782526749,2021,3
Laxmi Organic Industries Limited,-0.30737057600526163,2.0268688216318824,1.048975391493133,0.12476823538135506,1.2911815422750819,-0.7144384319428432,-0.6586218557998633,0.0664792580766697,-0.40475160898025114,-0.4111371105489069,-0.1630505258306619,2021,3
Anupam Rasayan India Limited,-0.24676643007812984,0.29093179822236803,0.16818772879246632,-0.15612117388121072,0.12264636455886906,0.5932838642559974,0.25058752214223073,-0.6800011563805626,0.3830914641316812,0.378978328335475,0.08149188229824535,2021,3
Easy Trip Planners Limited,-0.34146040808927325,0.47751851994721245,2.255038963904969,1.646832052634053,2.2698972801550408,-0.5390497945702928,-0.5389953643295429,-0.24672273018153063,-0.5489853298142018,-0.5555569324126842,-0.6883095699429023,2021,3
MTAR Technologies Limited,-0.30873038152950166,1.8616469917075928,4.223108435187373,0.37693375456863154,3.042214647732184,0.6548237370182959,1.5217991543931058,2.1005678464842816,0.6642747924949124,0.659074789589364,0.2818770506688182,2021,3
Heranba Industries Limited,-0.29781027198525656,0.31799399450307075,1.441226336454586,-0.12376900295430593,0.8534232659108064,0.8148274062002716,1.1280886734295408,0.7997920213758997,-0.26436687983570006,-0.2693087812175702,-0.49019975279131794,2021,3
Railtel Corporation of India Limited,-0.2243277450486093,0.2814362907554549,-0.008922402717310008,0.025595225437198426,0.09153758491936519,-0.8252102029149803,-0.7825721963594725,-0.21160899376019088,-0.26689148728788686,-0.27286897862635445,0.7287328909132035,2021,2
Nureca Limited,-0.4967585320275484,-0.7003991813233696,-0.31419373406597695,4.55701565236731,0.045712675989317615,0.11634985034818499,0.49140189503178133,1.2763355870940825,-0.3595983838927791,-0.3675536706423011,-0.47789743009882124,2021,2
Brookfield India Real Estate Trust,0.9047123425373736,-0.6738117604160128,-0.45964826904607875,-0.48175938031370086,-0.5501974202189025,-0.2682743544161799,-0.37312770898766284,-0.5646274509961605,-0.2971784993126459,-0.30371022362105554,-0.26779381245392514,2021,2
Stove Kraft Limited,-0.37834181864505334,-0.6225360200946815,-0.3059134507144649,0.3055775644868603,-0.36224078155866674,0.07019494577646121,0.0879627536173171,0.10253354100929543,-0.07022042806179406,-0.07718231407608346,-0.118739024972735,2021,2
Home First Finance Company India Limited,-0.09763477798794036,0.08187237549249587,-0.2598955927963269,-0.2825062902124836,-0.20148104006829665,0.47943509964574543,0.4366331399007911,0.004716703835563155,0.4749292335809026,0.4717090515410191,0.220442567756131,2021,2
Indigo Paints Limited,-0.09180162894245397,2.2506462809354697,1.3818720929614468,-0.00010509726174466727,1.4817461025817429,3.470272915893447,5.229739962296451,1.786111796211033,0.35871451676548405,0.34892363858224956,-0.4211679107237034,2021,2
Indian Railway Finance Corporation Limited,1.2203766121170805,-0.6896376061942014,-0.5261103663896316,-0.3710968143394284,-0.6330920725517121,-1.0344457703067949,-0.97378241164135,-0.6859579509520399,-0.4520155714457811,-0.4586616061917483,1.167451458154088,2021,1
Antony Waste Handling Cell Ltd,-0.42100713737775414,-0.7353743004931667,-0.5437700857499361,-0.4705721810212198,-0.6889761078322578,-0.14519460889158314,-0.0009163665513948507,0.57939062223124,-0.07535241698099339,-0.08521345706799213,0.004477028326722291,2021,1
Mrs Bectors Food Specialities Ltd,-0.32989259173543195,2.0493415226369103,4.003790841638032,0.4050529311686516,2.9906150551564803,-0.22827343712068596,0.16963545863721458,1.753506183819789,0.6362971754837932,0.6329114783992285,1.2224841054336892,2020,12
Restaurant Brands Asia Ltd,-0.22782763447590118,0.6216919749865112,2.0491310327744476,1.5788017866662625,2.219974208637753,-0.9298279866108875,-0.7567492087428873,2.3269260402004184,-0.49210302682591434,-0.4987759235070037,-0.2062436337165436,2020,12
Gland Pharma Ltd,1.9196613376564107,-0.6481738902553471,-0.5419381646544688,-0.4745028186104699,-0.6597301293687722,3.5010428522745958,3.0522015181630078,-0.14514370696265483,1.0411034949893516,1.0377804395377204,-0.21114142362860344,2020,11
Equitas Small Finance Bank Ltd,-0.33858171115773444,-0.6875802462430368,-0.5440631931252109,-0.418869178885699,-0.6617792106623922,-1.0129068148399902,-0.9593695813437211,-0.7552448772834335,-0.5111162180313998,-0.5177857217641403,-0.0646319442906885,2020,11
UTI Asset Management Company Ltd,0.2834743936748278,-0.6966009783366045,-0.5388605372140838,-0.41161261718246805,-0.6550731264287267,0.5902068706178826,0.14381247102062936,-0.9261108268337029,0.545162985160591,0.5404291410594134,0.21920847895939152,2020,10
Likhitha Infrastructure Ltd,-0.5114550374148779,-0.4014489545733859,-0.5343906497411436,0.23512844461799293,-0.5209514417554169,-0.7452083683239924,-0.7213176675945494,-0.3012744278361121,-0.3467270245873677,-0.3530562156125772,0.10760057340426492,2020,10
Mazagon Dock Shipbuilders Ltd,-0.36657703881694886,0.6702773215255502,4.4289430894740764,0.595537675878465,2.234131497575491,-0.6682835273711194,-0.5143734459044268,0.9753607034825986,1.6768493158588829,1.67315148407285,6.469212624771582,2020,10
Angel One Ltd,-0.30737057600526163,-0.7008739566967154,-0.5448692384072165,-0.42642809732656467,-0.6643871323088177,-0.17288755163461741,-0.3732478159068098,-0.8828456873145523,1.5355126855438352,1.5328962652244646,2.478092325566312,2020,10
Computer Age Management Services Ltd,0.3146211369222531,0.40867609081209183,0.2739262144228375,-0.31395139092648444,0.1772264390162021,2.670254569983568,2.6126101940853244,0.16868531230306946,2.583638648275485,2.5747093813810378,0.48210795793979844,2020,10
Chemcon Speciality Chemicals Ltd,-0.41418538320183135,1.0474072264197865,2.7454808795834684,0.7642527354785851,2.0836171625532214,-0.06826976793871016,0.7220071797938448,3.0398602957551204,-0.3646475987971527,-0.3718507461194152,-0.4443070756625686,2020,10
Route Mobile Ltd,-0.30737057600526163,0.6710686138144598,0.8671755419789604,-0.09867339373063212,0.6673294284265887,-0.03749983155756097,0.6668781039054139,2.6416956059774286,0.16750654251789393,0.16048156178241163,0.25657823033565885,2020,9
Happiest Minds Technologies Ltd,-0.2687278574584742,0.47593593536939366,2.0297126691624943,1.6631593164663223,2.114353381957521,-0.6036666609707061,-0.19068529880350957,2.928875807423386,-0.07547657800323217,-0.08289518898785357,0.6430794153645042,2020,9
Mindspace Business Parks REIT,1.169855480968575,-0.5323286991590062,-0.44894984984854985,-0.3269527306447733,-0.48350913811745116,-0.2682743544161799,-0.30358580280160313,-0.23449562553481407,-0.21308837765111904,-0.21930042691743745,-0.12533368698031158,2020,8
Yes Bank Ltd,5.147002557436598,-0.7193901962571961,-0.5410588425286446,-0.4675486136448735,-0.6807797826577778,-1.0775236812404037,-1.0042895691046647,-0.4868756060631938,-0.5410886887998209,-0.5476996595267859,-0.10354430666288018,2020,7
Rossari Biotech Ltd,-0.3466685768798861,0.5998523078126109,1.2117232616144458,-0.2631554590038676,0.7804014598108933,0.19327469130105795,0.5755968453537638,1.2421623971840285,-0.030157804886108506,-0.036819610895098845,-0.1302314768923714,2020,7
SBI Cards & Payment Services Ltd,3.3822098280385204,0.15546255836107314,-0.21424411909728241,-0.40617019590504483,-0.2037164014795185,1.2086825918789812,0.5467711847585058,-0.968121904337806,0.10377055110203051,0.09780552833009293,-0.2998415558942535,2020,3
Prince Pipes and Fittings Ltd,-0.34524816720971896,-0.6934358091809667,-0.5368087855871605,-0.4246139569007569,-0.656935927604745,-0.566742737313327,-0.6494937299446983,-0.8822186563070283,-0.31547983399062945,-0.32221497061787613,-0.076162961485223,2019,12
Ujjivan Small Finance Bank Ltd,-0.2520882316423561,1.0027783413252942,2.9203194289348655,1.002509844734669,2.3883714349497973,-1.0005988402875308,-0.8945118450043907,1.214259517349214,-0.5208256099704658,-0.5273982547678578,-0.25637849108408495,2019,12
CSB Bank Ltd,-0.3794592075855848,0.23459178725201646,0.6610477803169825,0.8646351723732804,0.9212292287178687,-0.5144338454653734,-0.3732478159068098,0.7210996299316471,-0.21495079298469946,-0.22265363610478076,0.10898892330059684,2019,12
Vishwaraj Sugar Industries Ltd,-0.5119095685093313,-0.7336334574575659,-0.5327785591771325,-0.4624085491050849,-0.6772404604233433,-0.9298279866108875,-0.8868250021789886,-0.502551381251292,-0.5492750388660921,-0.5558467159227016,-0.6502070783435709,2019,10
Indian Railway Catering and Tourism Corporation Ltd,-0.2929884546249292,0.9722344589733901,2.052135383371014,-0.030038414287572462,1.3873020829576206,-0.12980964070100853,0.5131412473973715,2.6090899935861844,0.04483545254606327,0.037447762957912877,0.1683408813687861,2019,10
Sterling and Wilson Solar Ltd,0.5447388667666927,-0.733316940542002,-0.5391536445893585,-0.47268867818466215,-0.6822700235985923,1.2856074328318543,0.6476609968419086,-0.8869213888634577,-0.3232192043768415,-0.32879719605969826,-0.5679859122608032,2019,8
Spandana Sphoorty Financial Ltd,-0.08394960428576996,-0.7002409228655878,-0.5416450572791941,-0.47903816967498924,-0.678544421246556,1.5194589493285882,0.9455261563262406,-0.6825092804106584,-0.35119682138796077,-0.3577341494171426,-0.595560083812951,2019,8
Affle (India) Ltd,-0.36077797960354646,0.12586822675586037,0.9102623261443508,-0.1503763958661528,0.9130329035433884,1.177912655497832,1.1999126110793918,0.21289099833350617,1.078393188668373,1.0697394209282025,0.31512031763098775,2019,8
Indiamart Intermesh Ltd,-0.354494087222727,-0.5133376842251797,-0.43004442414332755,-0.3901452888104098,-0.456871081300391,1.8794672049880334,1.800687420652226,0.10159299449800951,1.5739612154304174,1.5647724513263703,0.3128064011371013,2019,7
Neogen Chemicals Ltd,-0.48450513127290645,-0.26692926545878226,0.28880141371803175,0.003825540327505416,0.06899769068954503,-0.4528939727030751,-0.43089913709732564,-0.040429528706159464,0.6187490843407243,0.6128750185637448,1.839721330177919,2019,5
Polycab India Ltd,-0.025084039794922755,0.7134818805000054,0.2634476257567647,-0.3411634973136006,0.2698076574643063,0.5409749724080438,0.4867177251850518,-0.011586102360058873,4.947043706589043,4.937686917350886,4.058805813089992,2019,4
Metropolis Healthcare Ltd,-0.0784800801158463,-0.6089257927254392,-0.5234724000121587,-0.4149385412964489,-0.5893162449152846,1.593306796643346,1.2722169764058306,-0.2802688890840606,1.1491649713444294,1.138790691600902,0.19572222654644333,2019,4
Rail Vikas Nigam Ltd,-0.35391834783641923,-0.727936152977418,-0.5398131361837268,-0.393168856186756,-0.6640145720736141,-1.0559847257735993,-0.988195241938979,-0.5652544820036843,-0.2714440581033057,-0.2780436841623781,6.286104699555362,2019,4
Embassy Office Parks REIT,1.2645494589797186,-0.7154337348126489,-0.5230327389492465,-0.48175938031370086,-0.6502298433710795,-0.19134951346330692,-0.3131943563333558,-0.5652544820036843,-0.23796196910627093,-0.2446689033372399,-0.21249120825003726,2019,4
MSTC Ltd,-0.45469925475411893,-0.7448698079600798,-0.533144943396226,-0.41584561150935284,-0.6850642253626196,-0.7452083683239924,-0.7671985107086682,-0.8003911098251562,-0.16685909037091165,-0.17384581348900555,0.8059791365341153,2019,3
Chalet Hotels Ltd,0.08700332809730747,-0.6757108619093953,-0.5376148308691661,-0.480852310100797,-0.6688578551312614,-0.2528893862256053,-0.33481360177979924,-0.4420428890252332,0.1711072121628161,0.16400036154690772,0.5035502507831469,2019,2
Xelpmoc Design and Technologies Ltd,-0.5259242772549806,-0.7298352544708006,-0.4893253907926487,-0.4019372015781601,-0.6375627953741557,-0.911366024782198,-0.899316121770267,-1.0402304702030574,-0.4807133223858847,-0.48751576426061616,-0.1714191904835515,2019,2
AAVAS Financiers Ltd,0.08667758081294909,-0.705621710430172,-0.5437700857499361,-0.47420046187283527,-0.6800346621873705,1.411764171994566,0.786985023052322,-0.8057208733891096,0.8615666568321987,0.8548856470724998,0.09741934083116423,2018,10
Garden Reach Shipbuilders & Engineers Ltd,-0.40449250761261074,-0.7208145223772331,-0.5434037015308426,-0.4745028186104699,-0.6791032615993614,-0.7513623556002222,-0.7840134793892353,-0.9370838694653717,1.525745351794391,1.5206425625151607,7.51467866198441,2018,10
Ircon International Ltd,-0.35777049886191253,-0.554959658621816,-0.509623076530426,-0.17728614551563437,-0.5136865171689459,0.34712437320680395,-0.048238492695276594,-0.992262598127477,-0.4182023863894431,-0.424624463057999,-0.5716110481012254,2018,9
CreditAccess Grameen Ltd,-0.10616859928630458,-0.6621006345401531,-0.5384941529949904,-0.4551519874018539,-0.6567496474871432,0.18404371038671322,-0.1090125937836121,-0.8402075788029253,0.503693203732867,0.49638204753677995,0.46324953851462336,2018,8
HDFC Asset Management Company Ltd,0.5260614265437749,2.2932178060787973,0.8843223234325341,-0.27827329588559885,0.8491388232059645,2.2702453970286283,3.143482776714658,1.255957079349555,3.9880239708173635,3.9871970044940586,1.2175091849718331,2018,8
TCNS Clothing Co. Ltd,-0.10846398131329468,-0.5362851606035532,-0.5084506470293271,-0.46150147889218107,-0.5999342116185883,1.0886798399924995,0.683693072585981,-0.5696436990563518,-0.07332445361776144,-0.07974896802195112,-0.39289956422338973,2018,7
Varroc Engineering Ltd,0.20585563377865373,-0.6044945559075463,-0.5277224569536427,-0.4530354902384116,-0.6312292713756938,1.861005243159344,1.4451709399773782,-0.35457206347564574,-0.12621704909144546,-0.13269655506654535,-0.5000338978903357,2018,7
Fine Organic Industries Ltd,-0.30730618410021404,-0.5459389265282484,-0.3917206348261521,-0.4327775888168917,-0.5306380078707114,1.294838413746199,0.9239069108797971,-0.4370266409650418,3.448296007145756,3.451097510962007,1.6756646507613642,2018,7
Rites Ltd,-0.3602060279763592,0.38557035597593625,0.8799989896472313,-0.005849875276802511,0.5544436771598862,-0.5452037818465226,-0.5774295784565535,-0.48060529598795454,-0.3485894399209481,-0.3558298577798859,-0.1834515562517614,2018,7
Indostar Capital Finance Ltd,0.16382665857818784,-0.4949797031224809,-0.4950409846105066,-0.4370105831437765,-0.5714333536255098,0.6455927561039511,0.4074471585480925,-0.41163188516032284,-0.3288478373849957,-0.3348826497700621,-0.5218618434826652,2018,5
Lemon Tree Hotels Ltd,-0.14120915890954808,-0.6878967631586007,-0.5447959615633977,-0.4781310994620854,-0.6759364996001306,-0.9421359611633472,-0.8858641468258133,-0.25173897824172203,-0.4362057346140539,-0.4429718990065245,0.294603591385194,2018,4
ICICI Securities Ltd,0.7967043912178635,-0.7330004236264384,-0.5430373173117492,-0.4551519874018539,-0.6835739844218051,0.4855890869219753,0.001725985669837181,-1.10136599343664,0.18476492460907254,0.17877932055779133,-0.04311252089754385,2018,4
Mishra Dhatu Nigam Ltd (MIDHANI),-0.36986102597437537,-0.7184406455105048,-0.5447226847195792,-0.4599896952040079,-0.6755639393649269,-0.83751817746744,-0.824849831899184,-0.6696551447564177,-0.23390604237980692,-0.24074440665871952,0.9633254581183989,2018,4
Sandhar Technologies Ltd,-0.34052104382740267,-0.5201427979098008,-0.4988513804890785,-0.43882472356958424,-0.5827964407992209,-0.09288571704362951,-0.20509812910113853,-0.44235640452899516,-0.20704587456883586,-0.213960130804261,-0.21681051903862542,2018,4
Hindustan Aeronautics Ltd (HAL),1.023318443875891,-0.7220805900394882,-0.545455453157766,-0.46996746754595053,-0.6796621019521669,2.624099665411844,1.7742638984399062,-0.684076857929468,3.0316116165126963,3.025778113545149,0.668571062072154,2018,3
